"Periodestart_noDM","Periodeende_noDM","FuenfjahresPeriode_noDM","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","MietwohnungSort","MietwohnungCd","MietwohnungLang","HHtypPubl1Sort_noDM","HHtypPubl1Cd_noDM","HHtypPubl1Lang_noDM","AnzWhgStat","Wohnflaeche","AnzBestWir","AnzRentner","AnzKinder"
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,85,3,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",2,158,8,0,4
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,79,3,3,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,64,1,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,68,1,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,71,4,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",3,220,9,0,3
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",3,233,12,0,6
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",3,207,13,0,3
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,682,12,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,78,2,2,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,115,2,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,78,3,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,101,3,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,111,4,0,2
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,111,2,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,97,3,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,82,1,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,100,2,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,84,1,1,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,124,2,1,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",2,226,7,2,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,401,8,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,101,3,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",8,"8","1 Erwachsener mit Kind",3,300,7,0,4
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,180,17,0,6
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,264,2,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,243,4,0,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,222,6,0,2
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,129,6,0,2
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,140,6,1,3
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",1,102,3,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,119,4,0,2
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,139,3,1,0
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,141,4,0,1
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",5,"5","5-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,182,4,0,2
2015,2019,"2015–2019","D",23,"023","Leimbach",2,"2","Kreis 2",6,"6","6-Zimmer und mehr",4,"4","Natürliche Personen",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,213,4,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,78,1,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,56,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,78,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",16,1136,16,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",10,741,20,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",2,148,2,2,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,158,6,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,75,4,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,80,5,0,3
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,75,2,0,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,93,1,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,169,4,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",3,223,3,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",3,259,6,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",2,161,8,3,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",11,1004,11,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",21,1875,42,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",5,445,5,5,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",2,190,4,4,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",8,742,24,0,8
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",6,582,24,0,12
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,93,2,0,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",3,255,11,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,209,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,98,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,105,4,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,98,6,1,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",3,336,3,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,110,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",2,203,6,1,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",6,663,6,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",13,1473,26,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,118,2,2,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",10,1113,30,0,10
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",12,1378,48,0,24
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",3,338,15,0,9
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,248,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,120,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,191,3,0,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",2,239,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",3,467,6,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,120,1,1,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,120,2,1,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",2,246,6,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,120,4,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",4,"4","4-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",8,"8","1 Erwachsener mit Kind",2,258,5,0,3
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,120,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,135,4,0,2
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",2,270,10,0,6
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,144,1,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,144,2,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,214,3,0,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,152,1,0,0
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",5,"5","2 Erwachsene mit 1 Kind",1,163,3,0,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",3,463,12,0,6
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",5,"5","5-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",8,"8","1 Erwachsener mit Kind",1,247,2,0,1
2015,2019,"2015–2019","D",24,"024","Enge",2,"2","Kreis 2",6,"6","6-Zimmer und mehr",4,"4","Natürliche Personen",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,200,4,1,2
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,124,4,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,26,2,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,67,2,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",1,"1","1-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",1,52,1,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",6,360,6,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",3,192,6,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,130,2,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,68,2,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,72,1,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,137,4,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",7,620,7,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,79,2,2,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",2,"2","2-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,56,5,0,2
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",3,245,6,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",2,195,4,3,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",6,482,18,0,6
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",4,328,16,0,8
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,96,3,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",2,187,4,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,192,6,0,2
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,157,2,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,547,12,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",3,"3","1 Person im Rentenalter",1,74,1,1,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,110,3,0,1
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",1,"1","1 Person im Erwerbsalter",5,494,5,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",2,179,4,0,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",3,"3","1 Person im Rentenalter",1,110,1,1,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",4,"4","2 Personen, davon mindestens eine im Rentenalter",2,178,4,3,0
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,138,4,0,2
2015,2019,"2015–2019","D",31,"031","Alt-Wiedikon",3,"3","Kreis 3",3,"3","3-Zimmer",5,"5","Im Stockwerkeigentum",2,"N","Nein",9,"9","Andere Haushalte (3+ Erwachsene)",1,98,4,0,1
